true_label,pred_label,prob_fake,source,idx,text,tsne_x,tsne_y
0,0,0.05131123214960098,iam,7957,commerce may be kept going - though if ever,-27.103931,-8.309704
0,0,0.0007967082783579826,iam,9341,"' Be silent , woman , and listen , ' Band Appa Bondi said .",-12.800802,-6.462927
1,1,0.9776836633682251,emuru,8143,"Easterly winds , on the other hand ,",28.979166,11.52696
1,1,0.9814819097518921,emuru,10368,"just dusty-grey but muddy , slimy even .",14.876376,-16.788534
0,0,0.011627922765910625,iam,8651,needed taxation in order to supplement,8.957564,21.913122
0,0,0.00017825275426730514,iam,9756,glance at him . Evidently the other occupant,-25.481165,-2.8324583
1,1,0.9991151690483093,emuru,7811,that children should be molly-coddled - they must be made,9.110871,6.6843333
0,0,0.0015156534500420094,iam,8369,The truth is that good food offers a,-23.171696,-19.080616
1,1,0.9951319694519043,emuru,8669,was quite alien to mediaeval thought - its,13.774416,3.4039419
1,1,0.9918056726455688,emuru,10289,coronary . And in that second,12.457119,22.232336
1,1,0.994401752948761,emuru,10203,"Junior Medical Officer . "" You won't be free about nine , I",18.121954,-3.6870413
0,0,0.0004394204879645258,iam,9447,make a direct comparison between the radar,-5.4183626,-12.7004175
0,0,0.0016226612497121096,iam,7551,"bar , and there are cases where spacing is used as",-20.077106,3.9986491
0,0,0.0020178845152258873,iam,9614,"with Sir John ? "" she enquired cuttingly .",-17.242594,-6.8261385
1,1,0.9997989535331726,emuru,7499,"The film replaced "" What 's My Line ? "" and "" Be My",28.097399,-10.259062
0,0,0.0002431264438200742,iam,9523,ignorant child .,-7.4555554,-2.2423966
0,0,0.0002510835765860975,iam,9234,Morfyyd Owen was already qualifying for,-21.738232,-2.7356477
0,0,1.2302174582146108e-05,iam,9777,"strangers - that 's right , John , isn't it ? "" "" My",-7.342792,-0.65030414
1,1,0.9983823299407959,emuru,7983,sympathy with the young wife,8.41568,15.878676
1,1,0.999543309211731,emuru,9077,not submerged beneath a deep natural atmosphere .,9.084334,14.642434
0,0,6.726937158418878e-07,iam,9300,his Eth . Morfydd thought of Dai . The,-20.532894,-6.5321555
1,1,0.9341303110122681,emuru,7761,the throne . He was quite prepared to be,3.4386394,-10.328314
1,1,0.9992790818214417,emuru,7794,mutual . But Laud was no Romanizer . One of his,21.11969,-8.073855
0,0,0.0010497046168893576,iam,7790,Prayer Book in 1637 . Significantly this made,-18.90912,-2.167724
0,0,0.00047303116298280656,iam,8366,"banquets of later days , when the table",-7.344848,-13.912414
0,0,0.03402619808912277,iam,8816,"and Red Flag badge , thus presenting a much",-5.5272865,-23.671684
0,0,0.0027009679470211267,iam,7574,information is contemporaneous with the New Testament .,-16.363556,-4.574694
0,0,0.001474892720580101,iam,10043,laid his hand on hers . Gay smiled at him,-9.312475,-14.361539
1,1,0.9975136518478394,emuru,8107,In this 200-fathom trench the herring do not touch the bottom .,26.447378,5.3059034
